,ANCSTRY1,ANCSTRY2,RLABOR,WWII,WEEK89
9160,50,999,1,0,50
9161,939,999,6,0,0
9162,32,999,3,1,0
9163,32,999,6,0,0
9164,939,999,6,0,0
9165,939,999,0,0,0
9166,939,999,0,0,0
9167,939,999,0,0,0
9168,939,999,0,0,0
9169,939,999,0,0,0
9170,939,999,3,0,0
9171,939,999,0,0,0
9172,999,999,1,0,45
9173,939,999,1,0,45
9174,999,999,3,0,17
9175,900,999,6,0,52
9176,900,999,0,0,0
9177,900,999,0,0,0
9178,939,999,1,0,40
9179,939,999,1,0,50
9180,939,999,6,0,0
9181,939,999,0,0,0
9182,999,999,1,0,52
9183,999,999,6,0,0
9184,999,999,0,0,0
9185,999,999,0,0,0
9186,999,999,0,0,0
9187,999,999,1,0,52
9188,999,999,1,0,52
9189,900,999,1,0,52
9190,900,999,0,0,0
9191,900,999,0,0,0
9192,900,999,0,0,0
9193,900,999,1,0,52
9194,900,999,6,0,0
9195,900,999,1,0,52
9196,50,999,1,0,52
9197,50,999,3,0,40
9198,900,999,6,0,0
9199,900,999,6,0,0
9200,939,999,6,0,0
9201,50,999,6,1,52
9202,50,999,6,0,0
9203,900,999,1,0,0
9204,900,999,0,0,0
9205,939,999,6,0,0
9206,939,999,3,0,0
9207,939,999,0,0,0
9208,939,999,1,0,40
9209,939,999,6,0,0
9210,939,999,0,0,0
9211,939,999,0,0,0
9212,939,999,6,0,0
9213,939,999,6,0,0
9214,939,999,6,0,24
9215,939,999,1,0,52
9216,22,999,1,0,52
9217,32,22,1,0,52
9218,88,999,1,0,52
9219,936,999,1,0,52
9220,88,999,1,0,42
9221,88,999,0,0,0
9222,88,999,0,0,0
9223,939,999,1,0,49
9224,939,999,1,0,41
9225,939,999,6,0,0
9226,939,999,6,0,0
9227,22,999,1,0,52
9228,22,999,1,0,48
9229,22,999,1,0,48
9230,939,999,1,0,52
9231,939,999,1,0,45
9232,900,999,6,1,0
9233,900,999,1,0,52
9234,900,999,1,0,52
9235,900,999,1,0,52
9236,900,999,1,0,0
9237,920,50,1,0,52
9238,920,50,2,0,52
9239,920,50,6,0,0
9240,920,50,0,0,0
9241,924,999,1,0,52
9242,924,999,1,0,52
9243,21,50,6,0,0
9244,939,999,1,0,50
9245,939,999,6,0,0
9246,939,999,6,0,46
9247,50,999,1,0,52
9248,50,999,1,0,52
9249,50,999,0,0,0
9250,50,999,0,0,0
9251,50,999,1,0,52
9252,999,999,1,0,52
9253,999,999,1,0,40
9254,999,999,6,0,4
9255,999,999,1,0,52
9256,999,999,0,0,0
9257,999,999,0,0,0
9258,999,999,6,0,0
9259,900,999,6,0,20
9260,939,999,1,0,30
9261,900,999,1,0,30
9262,900,999,1,0,52
9263,50,999,6,0,0
9264,32,999,1,0,52
9265,32,999,0,0,0
9266,999,999,1,1,52
9267,900,999,1,0,52
9268,900,999,6,0,0
9269,900,999,6,0,0
9270,999,999,6,0,5
9271,999,999,6,0,0
9272,999,999,1,0,48
9273,999,999,6,0,0
9274,999,999,6,0,0
9275,999,999,6,0,0
9276,999,999,6,0,6
9277,999,999,0,0,0
9278,900,999,0,0,0
9279,999,999,0,0,0
9280,900,999,0,0,0
9281,900,999,6,0,0
9282,900,999,6,0,0
9283,900,999,6,0,0
9284,900,999,0,0,0
9285,900,999,0,0,0
9286,939,999,2,0,52
9287,939,999,0,0,0
9288,939,999,0,0,0
9289,900,999,1,0,40
9290,999,999,1,0,52
9291,999,999,1,0,0
9292,999,999,0,0,0
9293,999,999,0,0,0
9294,999,999,0,0,0
9295,900,999,6,0,0
9296,900,999,1,0,0
9297,939,999,2,0,4
9298,939,999,6,0,0
9299,939,999,0,0,0
9300,939,999,0,0,0
9301,939,999,6,1,0
9302,26,999,1,1,52
9303,900,999,6,0,0
9304,87,999,1,0,52
9305,88,999,1,0,52
9306,900,999,1,0,50
9307,900,999,1,0,48
9308,900,999,1,0,48
9309,900,999,0,0,0
9310,900,999,1,0,32
9311,999,999,6,0,0
9312,920,999,1,0,52
9313,22,999,6,0,0
9314,22,920,0,0,0
9315,22,920,0,0,0
9316,999,999,0,0,0
9317,900,999,1,0,40
9318,900,999,1,0,40
9319,900,999,0,0,0
9320,22,999,1,1,24
9321,32,22,1,0,52
9322,32,999,6,0,0
9323,32,999,6,0,0
9324,939,999,1,0,52
9325,939,999,1,0,52
9326,900,999,3,0,0
9327,900,999,6,0,0
9328,900,999,0,0,0
9329,900,999,0,0,0
9330,50,999,1,0,52
9331,900,999,6,0,0
9332,900,999,6,0,0
9333,900,999,6,0,27
9334,900,999,3,0,12
9335,900,999,0,0,0
9336,900,999,1,0,52
9337,900,999,3,0,0
9338,900,999,6,1,0
9339,900,999,6,0,0
9340,900,999,0,0,0
9341,900,999,0,0,0
9342,900,999,0,0,0
9343,900,999,0,0,0
9344,900,999,0,0,0
9345,900,999,1,0,52
9346,32,999,1,0,28
9347,32,999,6,0,0
9348,32,999,0,0,0
9349,999,999,6,0,0
9350,939,999,1,0,52
9351,939,999,1,0,52
9352,939,999,1,0,10
9353,939,999,1,0,0
9354,32,999,6,1,0
9355,21,920,1,0,51
9356,50,999,1,0,51
9357,50,999,0,0,0
9358,920,999,1,0,51
9359,50,999,1,0,0
9360,920,50,6,0,0
9361,920,50,0,0,0
9362,32,920,6,0,0
9363,26,999,6,0,0
9364,999,999,0,0,0
9365,999,999,0,0,0
9366,50,999,1,0,5
9367,999,999,6,0,12
9368,939,999,1,0,52
9369,26,50,1,0,40
9370,22,999,1,0,12
9371,26,50,0,0,0
9372,26,50,0,0,0
9373,22,999,1,0,40
9374,22,999,6,0,0
9375,22,999,0,0,0
9376,32,999,1,0,48
9377,999,999,6,0,0
9378,999,999,0,0,0
9379,999,999,0,0,0
9380,939,999,6,0,0
9381,939,999,1,0,52
9382,88,999,1,0,52
9383,32,999,1,0,41
9384,88,32,0,0,0
9385,88,32,0,0,0
9386,50,999,6,0,0
9387,50,999,6,0,0
9388,999,999,1,0,14
9389,999,999,1,0,0
9390,999,999,1,0,50
9391,999,999,3,0,0
9392,999,999,0,0,0
9393,51,999,6,0,0
9394,21,999,1,0,48
9395,999,999,6,0,0
9396,939,999,1,1,52
9397,939,999,6,0,52
9398,22,999,6,1,0
9399,22,999,6,0,0
9400,920,50,1,0,50
9401,50,920,1,0,12
9402,939,999,1,0,52
9403,920,999,3,0,0
9404,88,999,6,0,0
9405,939,999,6,0,0
9406,900,999,1,0,52
9407,900,999,1,0,52
9408,900,999,3,0,0
9409,900,999,1,0,0
9410,900,999,0,0,0
9411,900,999,0,0,0
9412,900,999,0,0,0
9413,22,999,1,0,52
9414,22,999,6,0,0
9415,22,999,6,0,0
9416,22,999,1,0,25
9417,900,999,6,0,0
9418,32,50,6,0,0
9419,32,998,1,0,52
9420,32,998,6,0,0
9421,999,999,1,0,48
9422,999,999,6,0,31
9423,999,999,0,0,0
9424,900,999,1,0,48
9425,900,999,1,0,44
9426,900,999,6,0,0
9427,900,999,1,0,50
9428,900,999,1,0,52
9429,22,999,1,0,52
9430,50,920,1,0,36
9431,50,32,1,0,52
9432,50,32,1,0,52
9433,939,999,1,0,40
9434,939,999,1,0,40
9435,939,999,1,0,52
9436,939,999,1,0,52
9437,939,999,6,0,6
9438,939,999,0,0,0
9439,924,999,6,0,0
9440,939,999,1,0,50
9441,26,999,1,0,48
9442,939,999,0,0,0
9443,939,999,0,0,0
9444,999,999,6,0,0
9445,50,999,1,1,52
9446,50,920,1,0,52
9447,32,50,1,0,50
9448,32,50,0,0,0
9449,32,50,0,0,0
9450,939,999,6,0,0
9451,939,999,6,0,0
9452,22,999,6,0,0
9453,22,999,6,0,0
9454,900,999,6,0,0
9455,99,999,1,0,40
9456,939,999,1,0,40
9457,900,999,6,1,0
9458,900,999,6,0,0
9459,900,999,3,0,50
9460,900,999,0,0,0
9461,999,999,1,0,40
9462,51,999,6,0,0
9463,51,999,6,0,20
9464,51,999,6,0,0
9465,51,999,0,0,0
9466,51,999,0,0,0
9467,920,999,1,0,52
9468,999,999,1,0,40
9469,999,999,6,0,0
9470,999,999,6,0,0
9471,999,999,0,0,0
9472,999,999,0,0,0
9473,939,999,6,0,0
9474,32,50,1,0,40
9475,32,50,0,0,0
9476,32,50,0,0,0
9477,22,999,6,0,0
9478,22,999,6,0,0
9479,22,999,6,0,0
9480,920,999,1,0,52
9481,920,32,1,0,40
9482,920,32,0,0,0
9483,939,999,1,0,52
9484,939,999,1,0,40
9485,999,999,1,0,50
9486,999,999,1,0,52
9487,32,22,6,0,14
9488,22,999,1,0,52
9489,32,999,1,0,26
9490,22,999,6,0,0
9491,939,999,1,1,52
9492,939,999,6,0,0
9493,22,32,1,0,52
9494,32,50,1,0,52
9495,11,32,0,0,0
9496,11,50,1,0,52
9497,87,999,1,0,40
9498,11,87,4,0,44
9499,11,87,0,0,0
9500,999,999,1,0,52
9501,999,999,0,0,0
9502,999,999,0,0,0
9503,939,999,6,0,28
9504,50,999,3,0,36
9505,22,999,6,0,0
9506,939,999,6,0,0
9507,22,999,1,0,52
9508,22,999,0,0,0
9509,999,999,6,0,0
9510,32,26,1,0,52
9511,22,999,6,0,26
9512,22,32,1,0,52
9513,900,999,1,0,52
9514,900,999,6,0,0
9515,900,999,0,0,0
9516,900,999,0,0,0
9517,900,999,0,0,0
9518,32,999,1,0,52
9519,87,999,1,0,52
9520,32,87,1,0,52
9521,32,87,0,0,0
9522,32,999,1,0,52
9523,22,999,6,0,0
9524,32,22,6,0,0
9525,32,22,0,0,0
9526,939,999,1,0,52
9527,939,999,6,0,0
9528,939,999,0,0,0
9529,939,999,0,0,0
9530,939,999,0,0,0
9531,32,26,6,0,40
9532,32,26,6,0,0
9533,50,999,1,0,48
9534,939,999,1,0,50
9535,939,999,1,0,50
9536,999,999,1,0,52
9537,999,999,3,0,46
9538,999,999,0,0,0
9539,999,999,0,0,0
9540,999,999,0,0,0
9541,900,999,1,0,52
9542,900,999,1,0,36
9543,900,999,0,0,0
9544,88,22,1,0,52
9545,88,22,6,0,52
9546,88,22,0,0,0
9547,939,999,1,0,0
9548,939,999,6,0,52
9549,939,999,6,0,0
9550,939,999,0,0,0
9551,999,999,6,1,0
9552,920,999,6,0,36
9553,920,999,6,0,0
9554,939,999,6,0,0
9555,50,21,1,0,49
9556,21,50,6,0,0
9557,21,50,1,0,26
9558,21,50,6,0,0
9559,21,999,6,0,0
9560,999,999,1,0,39
9561,999,999,6,0,0
9562,999,999,0,0,0
9563,999,999,0,0,0
9564,999,999,0,0,0
9565,22,999,1,0,52
9566,22,999,6,0,0
9567,50,999,1,0,52
9568,50,999,6,0,0
9569,50,999,1,0,52
9570,50,999,1,0,52
9571,50,999,6,0,8
9572,50,999,0,0,0
9573,50,999,0,0,0
9574,939,999,6,0,0
9575,50,999,1,0,52
9576,32,50,1,0,52
9577,32,999,6,0,0
9578,50,999,6,0,0
9579,996,999,3,0,0
9580,939,999,1,0,52
9581,939,999,6,0,0
9582,939,999,6,0,0
9583,939,999,1,0,35
9584,939,999,0,0,0
9585,939,999,0,0,0
9586,999,999,1,0,52
9587,32,920,1,0,52
9588,32,920,1,0,7
9589,32,920,0,0,0
9590,32,920,0,0,0
9591,22,50,1,0,52
9592,22,999,1,0,52
9593,22,50,0,0,0
9594,920,999,1,0,52
9595,50,999,1,0,52
9596,22,999,1,0,52
9597,939,999,1,0,52
9598,939,999,1,0,52
9599,939,999,6,0,24
9600,939,999,3,0,0
9601,939,999,0,0,0
9602,939,999,0,0,0
9603,22,999,1,0,52
9604,22,999,1,0,36
9605,50,999,1,0,52
9606,50,999,6,0,0
9607,999,999,0,0,0
9608,939,999,1,0,52
9609,939,999,1,0,52
9610,50,920,6,1,0
9611,50,999,6,0,0
9612,50,920,6,0,0
9613,999,999,1,0,52
9614,999,999,6,0,40
9615,999,999,0,0,0
9616,21,50,6,0,0
9617,21,50,1,0,52
9618,939,999,1,0,52
9619,939,999,1,0,52
9620,939,999,0,0,0
9621,999,999,0,0,0
9622,939,999,6,1,0
9623,939,999,6,0,0
9624,939,999,1,0,48
9625,50,999,1,0,52
9626,32,999,6,0,0
9627,50,999,0,0,0
9628,32,50,6,0,0
9629,97,22,6,0,36
9630,32,22,6,0,0
9631,50,999,2,0,48
9632,32,999,6,0,16
9633,939,999,0,0,0
9634,939,999,1,0,52
9635,999,999,1,0,52
9636,32,999,1,0,52
9637,32,50,1,0,52
9638,939,999,1,0,50
9639,939,999,6,0,0
9640,999,999,1,0,52
9641,999,999,1,0,52
9642,999,999,0,0,0
9643,900,999,1,0,52
9644,900,999,1,0,48
9645,900,999,6,0,0
9646,900,999,0,0,0
9647,50,920,1,0,52
9648,50,920,6,0,0
9649,50,920,1,0,0
9650,999,999,1,0,52
9651,999,999,1,0,52
9652,999,999,1,0,52
9653,210,999,1,0,52
9654,900,999,6,0,0
9655,32,50,6,1,0
9656,32,999,6,0,0
9657,939,999,3,0,10
9658,939,999,3,0,29
9659,939,999,0,0,0
9660,939,999,0,0,0
9661,50,999,1,0,52
9662,22,999,3,0,0
9663,22,50,2,0,42
9664,22,999,1,0,52
9665,89,999,1,0,52
9666,22,89,0,0,0
9667,50,999,6,0,0
9668,50,999,6,0,0
9669,900,999,3,0,12
9670,900,999,6,0,0
9671,939,999,1,0,12
9672,11,999,6,0,0
9673,999,999,1,0,51
9674,900,999,1,0,0
9675,900,999,2,0,50
9676,900,999,1,0,52
9677,900,999,6,0,26
9678,22,50,6,0,0
9679,900,999,1,0,52
9680,900,999,1,0,52
9681,900,999,0,0,0
9682,999,999,6,0,0
9683,999,999,3,0,0
9684,88,999,1,0,49
9685,50,920,1,0,52
9686,50,999,0,0,0
9687,50,920,0,0,0
9688,50,920,0,0,0
9689,32,999,6,0,0
9690,32,999,0,0,0
9691,32,999,0,0,0
9692,32,999,0,0,0
9693,22,148,1,1,52
9694,22,148,1,0,52
9695,50,21,6,0,0
9696,920,21,1,0,52
9697,920,21,0,0,0
9698,920,88,1,0,16
9699,22,50,1,0,52
9700,50,920,1,0,52
9701,22,50,1,0,52
9702,50,999,1,0,51
9703,924,999,1,0,52
9704,924,999,6,0,0
9705,924,999,0,0,0
9706,924,999,0,0,0
9707,939,999,1,0,52
9708,939,999,1,0,52
9709,939,999,6,0,0
9710,939,999,0,0,0
9711,939,999,0,0,0
9712,50,999,1,1,52
9713,22,999,6,0,0
9714,21,32,6,0,0
9715,939,999,1,0,52
9716,939,999,1,0,52
9717,939,999,0,0,0
9718,939,999,0,0,0
9719,939,999,1,0,52
9720,939,999,1,0,52
9721,939,999,3,0,35
9722,22,999,6,0,0
9723,22,999,1,0,52
9724,22,999,1,0,52
9725,22,999,0,0,0
9726,22,999,0,0,0
9727,939,999,1,0,52
9728,939,999,3,0,40
9729,939,999,0,0,0
9730,939,999,6,0,0
9731,939,999,6,0,0
9732,939,999,1,0,52
9733,32,50,6,0,0
9734,32,50,6,0,0
9735,82,999,1,0,52
9736,22,999,1,0,0
9737,22,999,0,0,0
9738,22,999,0,0,0
9739,939,999,6,0,0
9740,939,999,6,0,0
9741,21,999,6,1,26
9742,87,999,6,0,0
9743,939,999,6,0,0
9744,21,50,1,0,48
9745,50,999,6,0,0
9746,999,999,1,0,0
9747,999,999,6,0,0
9748,999,999,0,0,0
9749,999,999,0,0,0
9750,939,999,6,0,0
9751,939,999,6,0,0
9752,939,999,0,0,0
9753,939,999,0,0,0
9754,939,999,6,0,0
9755,939,999,1,0,48
9756,939,999,6,0,0
9757,939,999,1,0,48
9758,939,999,0,0,0
9759,939,999,0,0,0
9760,939,999,3,0,6
9761,939,999,6,0,0
9762,939,999,6,0,0
9763,900,999,6,0,18
9764,900,999,3,0,48
9765,900,999,0,0,0
9766,900,999,0,0,0
9767,900,999,0,0,0
9768,900,999,1,0,30
9769,939,999,6,0,0
9770,939,999,6,0,0
9771,939,999,6,0,0
9772,939,999,1,0,50
9773,939,999,6,0,10
9774,999,999,0,0,0
9775,999,999,0,0,0
9776,87,999,1,0,36
9777,32,999,1,0,36
9778,87,32,0,0,0
9779,87,32,0,0,0
9780,22,999,6,0,0
9781,939,999,6,0,0
9782,50,999,6,0,0
9783,900,999,1,0,35
9784,900,999,0,0,0
9785,900,999,6,0,0
9786,900,999,0,0,0
9787,900,999,1,0,52
9788,900,999,1,0,52
9789,900,999,1,0,27
9790,900,999,6,0,0
9791,32,22,1,0,52
9792,22,999,1,0,52
9793,22,999,6,0,0
9794,22,999,0,0,0
9795,900,999,6,0,0
9796,900,999,6,0,0
9797,900,999,0,0,0
9798,999,999,6,0,0
9799,900,999,6,0,0
9800,900,999,1,0,0
9801,900,999,1,0,0
9802,50,999,6,0,0
9803,50,999,6,0,0
9804,999,999,1,0,51
9805,999,999,1,0,52
9806,999,999,1,0,51
9807,939,999,6,0,0
9808,50,999,6,0,0
9809,50,999,6,0,0
9810,50,999,1,0,52
9811,50,22,1,0,52
9812,900,999,6,0,0
9813,900,999,6,0,0
9814,22,999,1,1,47
9815,26,999,6,0,0
9816,999,999,6,0,0
9817,999,999,1,0,52
9818,999,999,1,0,40
9819,999,999,1,0,52
9820,999,999,6,0,0
9821,999,999,6,0,0
9822,999,999,1,0,52
9823,999,999,1,0,0
9824,999,999,0,0,0
9825,999,999,0,0,0
9826,50,999,1,1,52
9827,50,999,1,0,52
9828,900,999,6,0,0
9829,900,999,0,0,0
9830,900,999,0,0,0
9831,900,999,1,0,40
9832,50,999,1,0,52
9833,920,999,1,0,52
9834,50,920,0,0,0
9835,50,920,0,0,0
9836,22,999,6,0,0
9837,22,999,1,1,0
9838,22,999,6,0,52
9839,920,999,1,0,52
9840,21,999,1,0,52
9841,50,999,6,0,0
9842,50,999,6,0,0
9843,999,999,1,0,52
9844,999,999,1,0,40
9845,999,999,0,0,0
9846,999,999,0,0,0
9847,939,999,1,0,52
9848,939,999,1,0,52
9849,999,999,0,0,0
9850,924,999,1,0,52
9851,924,999,1,0,52
9852,924,999,6,0,0
9853,924,999,6,0,0
9854,900,999,6,0,0
9855,900,999,1,0,50
9856,900,999,1,0,49
9857,900,999,6,0,5
9858,900,999,1,0,52
9859,999,999,1,0,52
9860,999,999,1,0,44
9861,999,999,0,0,0
9862,900,999,6,0,0
9863,900,999,6,0,0
9864,900,999,6,0,32
9865,900,999,0,0,0
9866,900,999,0,0,0
9867,900,999,0,0,0
9868,939,999,1,0,52
9869,939,999,1,0,52
9870,900,999,1,0,36
9871,900,999,6,0,0
9872,900,999,1,0,0
9873,50,999,1,0,52
9874,50,999,1,0,50
9875,50,999,0,0,0
9876,50,999,0,0,0
9877,900,999,1,0,4
9878,900,999,6,0,0
9879,900,999,1,0,52
9880,900,999,6,0,0
9881,900,999,0,0,0
9882,900,999,0,0,0
9883,999,999,1,0,52
9884,999,999,1,0,44
9885,999,999,1,0,52
9886,900,999,6,0,0
9887,900,999,6,0,48
9888,900,999,6,0,0
9889,900,999,6,0,8
9890,900,999,6,0,0
9891,900,999,1,0,52
9892,22,999,6,0,0
9893,900,999,6,0,0
9894,900,999,0,0,0
9895,900,999,6,0,26
9896,900,999,1,0,50
9897,900,999,1,0,50
9898,900,999,1,0,4
9899,900,999,0,0,0
9900,900,999,6,0,0
9901,939,999,1,0,52
9902,939,999,6,0,0
9903,900,999,6,0,0
9904,900,999,1,0,52
9905,900,999,6,0,0
9906,900,999,1,0,28
9907,900,999,6,0,0
9908,900,999,6,0,0
9909,900,999,1,0,50
9910,900,999,6,0,0
9911,900,999,1,0,52
9912,900,999,6,0,0
9913,900,999,1,0,52
9914,900,999,0,0,0
9915,999,999,6,0,0
9916,999,999,1,0,50
9917,999,999,1,0,52
9918,999,999,1,0,38
9919,999,999,6,0,0
9920,999,999,1,0,27
9921,999,999,6,0,0
9922,999,999,0,0,0
9923,999,999,0,0,0
9924,999,999,0,0,0
9925,999,999,0,0,0
9926,999,999,3,0,0
9927,999,999,6,0,0
9928,32,999,6,0,0
9929,939,999,6,0,0
9930,900,999,1,0,52
9931,900,999,1,0,0
9932,900,999,3,0,0
9933,900,999,0,0,0
9934,939,999,6,0,0
9935,939,999,6,0,0
9936,900,999,6,0,18
9937,900,999,0,0,0
9938,900,999,0,0,0
9939,900,999,0,0,0
9940,900,999,6,0,0
9941,50,999,6,1,8
9942,50,999,6,0,0
9943,50,32,1,0,52
9944,920,999,1,0,52
9945,50,999,6,0,0
9946,900,999,6,1,0
9947,900,999,6,0,0
9948,900,999,6,0,0
9949,900,999,6,0,0
9950,920,999,0,0,0
9951,900,999,1,0,38
9952,900,999,6,0,0
9953,900,999,0,0,0
9954,900,999,0,0,0
9955,900,999,0,0,0
9956,900,999,6,0,0
9957,999,999,6,0,0
9958,999,999,0,0,0
9959,999,999,6,0,0
9960,21,999,1,0,50
9961,32,999,1,0,50
9962,32,999,0,0,0
9963,32,999,0,0,0
9964,999,999,0,0,0
9965,32,999,6,1,0
9966,32,999,6,0,0
9967,900,999,1,0,52
9968,900,999,0,0,0
9969,900,999,0,0,0
9970,900,999,1,0,52
9971,900,999,6,0,52
9972,900,999,1,0,50
9973,900,999,6,0,0
9974,999,999,6,0,0
9975,900,999,1,0,26
9976,900,999,1,0,0
9977,900,999,0,0,0
9978,900,999,0,0,0
9979,939,999,6,0,0
9980,939,999,6,0,0
9981,900,999,6,0,0
9982,900,999,6,0,0
9983,900,999,1,0,52
9984,900,999,1,0,50
9985,900,999,1,0,52
9986,900,999,3,0,48
9987,900,999,6,0,0
9988,900,999,6,0,0
9989,900,999,6,0,6
9990,900,999,1,0,52
9991,900,999,0,0,0
9992,900,999,6,0,0
9993,900,999,6,0,0
9994,32,50,1,0,36
9995,32,50,1,0,36
9996,32,50,0,0,0
9997,32,50,0,0,0
9998,900,999,1,0,52
9999,900,999,3,0,48
10000,939,999,6,0,26
10001,939,999,0,0,0
10002,939,999,0,0,0
10003,939,999,0,0,0
10004,939,999,6,1,0
10005,51,999,1,0,52
10006,50,999,1,0,52
10007,900,999,6,0,0
10008,999,999,1,0,52
10009,999,999,1,0,51
10010,900,999,1,0,52
10011,900,999,3,0,8
10012,900,999,3,0,26
10013,900,999,6,0,0
10014,900,999,6,0,0
10015,900,999,1,0,52
10016,900,999,1,0,52
10017,900,999,0,0,0
10018,900,999,0,0,0
10019,900,999,0,0,0
10020,900,999,1,1,40
10021,900,999,1,0,52
10022,999,999,1,0,52
10023,999,999,1,0,0
10024,999,999,0,0,0
10025,999,999,0,0,0
10026,999,999,6,0,0
10027,900,999,1,0,52
10028,900,999,3,0,24
10029,900,999,0,0,0
10030,900,999,0,0,0
10031,900,999,0,0,0
10032,900,999,0,0,0
10033,900,999,0,0,0
10034,900,999,6,0,0
10035,900,999,6,0,0
10036,900,999,6,0,0
10037,900,999,0,0,0
10038,900,999,1,0,52
10039,900,999,1,0,50
10040,900,999,0,0,0
10041,900,999,1,0,48
10042,900,999,0,0,0
10043,900,999,1,0,32
10044,900,999,0,0,0
10045,900,999,0,0,0
10046,900,999,0,0,0
10047,900,999,0,0,0
10048,900,999,0,0,0
10049,900,999,6,0,0
10050,900,999,0,0,0
10051,22,999,6,0,0
10052,999,999,6,1,52
10053,999,999,6,0,0
10054,50,920,1,0,12
10055,50,920,0,0,0
10056,999,999,2,0,52
10057,939,999,6,0,6
10058,939,999,6,0,0
10059,32,999,1,0,52
10060,22,999,6,0,0
10061,22,999,6,0,13
10062,22,920,1,0,52
10063,900,999,6,0,0
10064,900,999,6,0,0
10065,88,22,1,0,52
10066,32,999,1,0,52
10067,900,999,1,0,52
10068,900,999,6,0,0
10069,900,999,2,0,27
10070,900,999,6,0,0
10071,900,999,3,0,16
10072,900,999,1,0,50
10073,900,999,6,0,39
10074,900,999,0,0,0
10075,900,999,0,0,0
10076,900,999,0,0,0
10077,900,999,1,0,52
10078,900,999,1,0,52
10079,900,999,0,0,0
10080,900,999,0,0,0
10081,999,999,6,0,0
10082,999,999,6,0,0
10083,999,999,6,1,0
10084,195,999,1,0,51
10085,195,999,1,0,50
10086,195,999,0,0,0
10087,195,999,0,0,0
10088,195,999,0,0,0
10089,900,999,6,0,0
10090,900,999,1,0,4
10091,999,999,0,0,0
10092,900,999,1,0,52
10093,900,999,1,0,40
10094,26,22,6,0,0
10095,900,999,6,0,0
10096,900,999,1,0,0
10097,900,999,0,0,0
10098,999,999,1,0,0
10099,900,999,1,0,52
10100,900,999,6,0,48
10101,900,999,0,0,0
10102,900,999,0,0,0
10103,900,999,0,0,0
10104,900,999,6,0,0
10105,900,999,6,0,0
10106,900,999,1,0,48
10107,900,999,1,0,28
10108,900,999,6,0,0
10109,900,999,0,0,0
10110,900,999,0,0,0
10111,900,999,6,0,16
10112,900,999,0,0,0
10113,939,999,1,0,0
10114,22,999,1,0,52
10115,22,999,1,0,52
10116,900,999,1,0,52
10117,900,999,1,0,52
10118,900,999,1,0,52
10119,900,999,0,0,0
10120,900,999,0,0,0
10121,900,999,6,0,0
10122,900,999,6,0,0
10123,900,999,6,0,0
10124,900,999,1,0,52
10125,900,999,6,0,0
10126,900,999,6,0,0
10127,999,999,6,0,0
10128,999,999,6,0,10
10129,999,999,0,0,0
10130,999,999,0,0,0
10131,50,999,1,0,52
10132,32,21,6,0,0
10133,50,21,0,0,0
10134,50,32,0,0,0
10135,22,999,1,1,52
10136,22,999,1,0,52
10137,999,999,1,0,52
10138,999,999,6,0,0
10139,999,999,6,0,8
10140,999,999,0,0,0
10141,939,999,1,0,45
10142,999,999,0,0,0
10143,939,999,6,0,0
10144,939,999,0,0,0
10145,22,999,1,0,52
10146,22,999,6,0,0
10147,22,999,1,0,52
10148,939,999,6,0,0
10149,939,999,6,0,0
10150,939,999,1,0,52
10151,939,999,1,0,52
10152,939,999,0,0,0
10153,939,999,6,0,29
10154,939,999,1,0,52
10155,939,999,1,0,12
10156,939,999,1,0,30
10157,939,999,0,0,0
10158,939,999,1,0,0
10159,32,50,6,0,0
10160,32,999,6,0,0
10161,32,21,1,0,52
10162,32,999,1,0,52
10163,32,21,0,0,0
10164,32,21,0,0,0
10165,999,999,1,0,52
10166,999,999,3,0,10
10167,999,999,1,0,14
10168,999,999,1,0,52
10169,51,999,1,0,52
10170,109,999,6,0,0
10171,999,999,1,0,52
10172,999,999,6,0,0
10173,999,999,0,0,0
10174,999,999,0,0,0
10175,999,999,1,0,52
10176,999,999,6,0,0
10177,999,999,0,0,0
10178,999,999,0,0,0
10179,939,999,1,0,40
10180,939,999,2,0,40
10181,999,999,1,0,52
10182,26,999,1,0,50
10183,32,999,1,0,32
10184,88,999,6,0,0
10185,32,999,6,0,0
10186,32,999,0,0,0
10187,32,999,0,0,0
10188,999,999,0,0,0
10189,21,999,6,1,0
10190,50,999,6,0,0
10191,87,999,1,0,46
10192,999,999,6,0,0
10193,999,999,6,0,0
10194,50,999,1,0,52
10195,999,999,6,0,0
10196,22,999,6,0,0
10197,32,88,6,0,0
10198,22,87,6,0,0
10199,939,999,1,0,52
10200,939,999,1,0,52
10201,939,999,0,0,0
10202,939,999,0,0,0
10203,32,999,1,0,52
10204,32,999,1,0,52
10205,32,999,0,0,0
10206,50,999,1,0,40
10207,920,999,6,0,0
10208,920,999,0,0,0
10209,920,999,0,0,0
10210,999,999,1,0,52
10211,999,999,1,0,24
10212,999,999,0,0,0
10213,999,999,6,0,0
10214,32,999,1,0,52
10215,32,999,6,0,0
10216,32,999,1,0,52
10217,924,999,6,0,0
10218,939,999,6,0,0
10219,22,999,1,0,52
10220,22,999,1,0,52
10221,22,999,0,0,0
10222,50,920,1,0,52
10223,97,50,1,0,36
10224,50,999,6,1,0
10225,32,999,1,0,52
10226,939,999,1,0,52
10227,939,999,1,0,52
10228,939,999,0,0,0
10229,939,999,0,0,0
10230,939,999,3,0,52
10231,939,999,0,0,0
10232,87,999,6,0,0
10233,32,920,6,0,0
